fecha,hora,vehiculo1_tipo,vehiculo1_marca,situacion_climatica,longitud,latitud,conteo_accidentes_dia
94,40,27705,25348,27823,-100.3305843,25.72275576,94
94,6,27705,25348,27823,-100.3305843,25.72275576,94
94,30,27705,25348,27823,-100.2489155,25.57845794,94
94,37,27705,25348,27823,-100.391213,25.75158711,94
94,56,27705,25348,27823,-100.3652796,25.72363957,94
94,18,27705,25348,27823,-100.3139498,25.6642084,94
94,32,27705,25348,27823,-100.322391,25.6618058,94
94,32,27705,25348,27823,-100.2289,25.5558739,94
94,24,27705,25348,27823,-100.2799125,25.66666834,94
94,27,27705,25348,27823,-100.3138155,25.65843562,94
94,18,1593,377,27823,-100.3186012,25.67404243,94
94,44,27705,25348,27823,-100.3184797,25.67490665,94
94,19,1593,377,27823,-100.3186012,25.67404243,94
94,23,27705,25348,27823,-100.341518,25.686262,94
94,42,27705,25348,27823,-100.3738862,25.77264867,94
94,38,27705,25348,27823,-100.3352251,25.68629896,94
94,16,27705,25348,27823,-100.365934,25.74504,94
94,29,27705,25348,27823,-100.3178171,25.68620832,94
94,21,27705,25348,27823,-100.3875103,25.72758824,94
94,20,27705,25348,27823,-100.2930587,25.70208562,94
94,26,27705,25348,27823,-100.2984274,25.66110157,94
94,19,2246,2246,27823,-100.3134451,25.65552686,94
94,118,27705,25348,27823,-100.3967127,25.7545753,94
94,46,27705,25348,27823,-100.3512213,25.70485159,94
94,55,27705,25348,27823,-100.2753026,25.6504372,94
94,30,27705,25348,27823,-100.3571585,25.69561023,94
94,20,1593,377,27823,-100.3423929,25.70472203,94
94,23,27705,25348,27823,-100.3437114,25.7180976,94
94,55,27705,25348,27823,-100.396608,25.674527,94
94,37,27705,25348,27823,-100.3813312,25.7955076,94
94,35,27705,25348,27823,-100.4220701,25.77131707,94
94,22,27705,25348,27823,-100.3606115,25.72147319,94
94,124,27705,25348,27823,-100.352681,25.672825,94
94,32,1593,377,27823,-100.352066,25.68091592,94
94,127,27705,25348,27823,-100.3528369,25.6723428,94
94,23,27705,25348,27823,-100.2857453,25.6716185,94
94,96,27705,25348,27823,-100.3110507,25.67844311,94
94,64,27705,25348,27823,-100.3512648,25.69694523,94
94,17,27705,25348,27823,-100.2711108,25.61360694,94
94,59,27705,25348,27823,-100.2972787,25.66479568,94
94,38,2246,2246,27823,-100.3795526,25.74068533,94
94,52,27705,25348,27823,-100.3516575,25.68814746,94
94,25,27705,25348,27823,-100.3571854,25.67868852,94
94,48,27705,25348,27823,-100.325653,25.678288,94
94,28,27705,25348,27823,-100.3512648,25.69694523,94
94,40,27705,25348,27823,-100.3471315,25.69670392,94
94,28,27705,25348,27823,-100.2711108,25.61360694,94
94,51,27705,25348,27823,-100.2635517,25.5984998,94
94,55,27705,25348,27823,-100.352681,25.672825,94
94,22,27705,25348,27823,-100.3512213,25.70485159,94
94,27,27705,25348,27823,-100.395149,25.67511403,94
94,33,27705,25348,27823,-100.3209492,25.67151089,94
94,36,27705,25348,27823,-100.3167652,25.69233468,94
94,32,27705,25348,27823,-100.2440135,25.59530292,94
94,37,27705,25348,27823,-100.3526568,25.67291483,94
94,68,27705,25348,27823,-100.3458111,25.66651437,94
94,22,27705,25348,27823,-100.3089655,25.648345,94
94,29,27705,25348,27823,-100.3491795,25.66550133,94
94,15,27705,25348,27823,-100.3526568,25.67291483,94
94,18,1593,377,27823,-100.3228386,25.68587755,94
94,25,27705,25348,27823,-100.316843,25.70423,94
94,33,27705,25348,27823,-100.3152021,25.67037605,94
94,28,27705,25348,27823,-100.324828,25.73772874,94
94,8,27705,25348,27823,-100.2268757,25.55346558,94
94,10,27705,25348,27823,-100.2318325,25.56094203,94
94,15,27705,25348,27823,-100.2708507,25.6508216,94
94,16,27705,25348,27823,-100.3929091,25.72269383,94
94,5,27705,25348,27823,-100.341518,25.686262,94
94,13,27705,25348,27823,-100.3867211,25.78480005,94
94,16,27705,25348,27823,-100.4070747,25.73963717,94
94,17,27705,25348,27823,-100.342505,25.720963,94
94,12,27705,25348,27823,-100.3583327,25.71988411,94
94,6,27705,25348,27823,-100.3426142,25.73161535,94
94,6,27705,25348,27823,-100.3814347,25.67008149,94
94,11,27705,25348,27823,-100.2713533,25.66625937,94
94,11,27705,25348,27823,-100.2713533,25.66625937,94
94,14,27705,25348,27823,-100.338472,25.66663232,94
94,5,27705,25348,27823,-100.2897701,25.6535459,94
94,4,27705,25348,27823,-100.2661911,25.60184834,94
94,8,27705,25348,27823,-100.3012756,25.70083966,94
94,6,27705,25348,27823,-100.3918892,25.75497512,94
94,8,27705,25348,27823,-100.301674,25.701613,94
94,8,2246,2246,27823,-100.3012756,25.70083966,94
94,11,27705,25348,27823,-100.3083449,25.71447555,94
40,31,27705,25348,27823,-100.3803002,25.67361982,40
40,27,27705,25348,27823,-100.3627125,25.71407329,40
40,17,27705,25348,27823,-100.3247172,25.6964565,40
40,66,27705,25348,27823,-100.3152904,25.66969968,40
40,61,27705,25348,27823,-100.3010428,25.70038118,40
40,44,27705,25348,27823,-100.4014077,25.76330782,40
40,18,27705,25348,27823,-100.4070747,25.73963717,40
40,31,1593,377,27823,-100.3162856,25.68342835,40
40,74,27705,25348,27823,-100.3502784,25.70972277,40
40,26,27705,25348,27823,-100.3184797,25.67490665,40
40,20,27705,25348,27823,-100.4057374,25.74157762,40
40,30,27705,25348,27823,-100.4026312,25.7519668,40
40,32,27705,25348,27823,-100.2970931,25.6214993,40
40,13,27705,25348,27823,-100.3980471,25.72094674,40
40,8,2246,2246,27823,-100.2738788,25.64298583,40
40,47,27705,25348,27823,-100.3278684,25.66667639,40
40,98,27705,25348,27823,-100.3426436,25.73495114,40
40,32,27705,25348,27823,-100.3168701,25.68608977,40
40,17,1593,377,27823,-100.2442399,25.59220018,40
40,42,27705,25348,27823,-100.2972572,25.66267729,40
40,17,27705,25348,27823,-100.4066839,25.76271668,40
40,35,27705,25348,27823,-100.3252573,25.70726935,40
40,17,27705,25348,27823,-100.3526568,25.67291483,40
40,16,27705,25348,27823,-100.3139498,25.6642084,40
40,35,27705,25348,27823,-100.308188,25.67813058,40
40,62,27705,25348,27823,-100.3616517,25.69699937,40
40,73,1593,377,27823,-100.3441723,25.74778144,40
40,23,27705,25348,27823,-100.3652094,25.7632692,40
40,28,27705,25348,27823,-100.3483855,25.73819778,40
40,50,1593,377,27823,-100.3526568,25.67291483,40
40,26,27705,25348,27823,-100.3681609,25.7376458,40
40,30,27705,25348,27823,-100.3170486,25.7180641,40
40,29,27705,25348,27823,-100.3135607,25.68230465,40
40,40,27705,25348,27823,-100.3526568,25.67291483,40
40,38,27705,25348,27823,-100.3061862,25.6787958,40
40,26,27705,25348,27823,-100.3637058,25.724755,40
40,19,27705,25348,27823,-100.3157714,25.666217,40
40,23,27705,25348,27823,-100.308689,25.68178054,40
40,18,27705,25348,27823,-100.3108406,25.66703515,40
40,30,27705,25348,27823,-100.2852184,25.68236481,40
98,64,1593,377,27823,-100.3168652,25.7022335,99
98,27,27705,25348,27823,-100.3516575,25.68814746,99
98,25,2246,2246,27823,-100.3345205,25.6915735,99
98,30,27705,25348,27823,-100.2703938,25.61015092,99
98,29,27705,25348,27823,-100.2711108,25.61360694,99
98,25,27705,25348,27823,-100.3297937,25.665143,99
98,68,27705,25348,27823,-100.3011831,25.63137463,99
98,24,27705,25348,27823,-100.3526568,25.67291483,99
98,38,1593,377,27823,-100.3676286,25.67409055,99
98,47,27705,25348,27823,-100.3847385,25.74636585,99
98,29,27705,25348,27823,-100.2709095,25.61976825,99
98,16,27705,25348,27823,-100.2957215,25.66579098,99
98,19,2246,2246,27823,-100.2964427,25.65793897,99
98,74,27705,25348,27823,-100.291602,25.65516,99
98,40,27705,25348,27823,-100.2894616,25.68372663,99
98,30,27705,25348,27823,-100.3139498,25.6642084,99
98,61,27705,25348,27823,-100.3524005,25.67555712,99
98,34,27705,25348,27823,-100.3679805,25.70718909,99
98,22,27705,25348,27823,-100.3302543,25.68719625,99
98,34,27705,25348,27823,-100.3690649,25.67466203,99
98,27,27705,25348,27823,-100.2776951,25.68241032,99
98,61,27705,25348,27823,-100.2984939,25.66849707,99
98,20,27705,25348,27823,-100.3123178,25.68381476,99
98,64,27705,25348,27823,-100.3526568,25.67291483,99
98,31,27705,25348,27823,-100.3965582,25.76608926,99
98,40,27705,25348,27823,-100.3140205,25.69653182,99
98,44,27705,25348,27823,-100.3348231,25.66593069,99
98,33,27705,25348,27823,-100.3930468,25.76207223,99
98,30,27705,25348,27823,-100.38387,25.7878577,99
98,20,27705,25348,27823,-100.2843064,25.66721595,99
98,28,27705,25348,27823,-100.2962582,25.64846151,99
98,53,27705,25348,27823,-100.3458111,25.66651437,99
98,32,27705,25348,27823,-100.3424165,25.70942963,99
98,30,1593,377,27823,-100.2972572,25.66267729,99
98,20,27705,25348,27823,-100.2947881,25.68385015,99
98,45,27705,25348,27823,-100.2773917,25.70609691,99
98,18,27705,25348,27823,-100.3217796,25.68576132,99
98,48,27705,25348,27823,-100.303957,25.6292068,99
98,24,27705,25348,27823,-100.2818978,25.67475779,99
98,38,27705,25348,27823,-100.3168046,25.6990588,99
98,22,27705,25348,27823,-100.3216042,25.69009977,99
98,30,27705,25348,27823,-100.3104021,25.63698489,99
98,34,27705,25348,27823,-100.2937979,25.65557031,99
98,26,27705,25348,27823,-100.3010428,25.70038118,99
98,28,2246,2246,27823,-100.2873368,25.68218734,99
98,57,27705,25348,27823,-100.3096954,25.65860615,99
98,24,27705,25348,27823,-100.3348231,25.66593069,99
98,32,27705,25348,27823,-100.2600954,25.59090791,99
98,75,27705,25348,27823,-100.3434904,25.69633286,99
98,15,2246,2246,27823,-100.3805529,25.71412178,99
98,27,27705,25348,27823,-100.3611813,25.70009553,99
98,33,27705,25348,27823,-100.3973317,25.78003029,99
98,118,27705,25348,27823,-100.3329657,25.67281491,99
98,22,27705,25348,27823,-100.2823324,25.70276329,99
98,25,27705,25348,27823,-100.3524397,25.67508884,99
98,23,27705,25348,27823,-100.3154053,25.70414847,99
98,46,27705,25348,27823,-100.3305843,25.72275576,99
98,96,27705,25348,27823,-100.3054341,25.65509017,99
98,24,27705,25348,27823,-100.2607592,25.59400897,99
98,34,27705,25348,27823,-100.352066,25.68091592,99
98,127,27705,25348,27823,-100.291422,25.671488,99
98,29,27705,25348,27823,-100.291113,25.7020516,99
98,20,27705,25348,27823,-100.2661911,25.60184834,99
98,22,27705,25348,27823,-100.3121894,25.642855,99
98,32,27705,25348,27823,-100.3840695,25.71734357,99
98,73,27705,25348,27823,-100.2787505,25.68286715,99
98,33,2246,2246,27823,-100.3620949,25.72250503,99
98,27,27705,25348,27823,-100.3843369,25.77720343,99
98,36,27705,25348,27823,-100.31199,25.66382,99
98,21,2246,2246,27823,-100.3501522,25.7365003,99
98,24,27705,25348,27823,-100.3193993,25.66905277,99
98,118,2246,2246,27823,-100.3505026,25.68159255,99
98,33,27705,25348,27823,-100.3434904,25.69633286,99
98,107,27705,25348,27823,-100.3018231,25.68267575,99
98,36,27705,25348,27823,-100.2971124,25.68213979,99
98,48,27705,25348,27823,-100.3305843,25.72275576,99
98,40,27705,25348,27823,-100.2843947,25.6658819,99
98,28,27705,25348,27823,-100.3580614,25.70881714,99
98,36,27705,25348,27823,-100.3468105,25.69252408,99
98,21,27705,25348,27823,-100.2894967,25.67446172,99
98,10,2246,2246,27823,-100.4191186,25.76979502,99
98,37,2246,2246,27823,-100.4155832,25.76809,99
98,14,27705,25348,27823,-100.3518045,25.68563851,99
98,36,1593,377,27823,-100.3285105,25.67858007,99
98,57,1593,377,27823,-100.3847385,25.74636585,99
98,35,27705,25348,27823,-100.2655669,25.60068369,99
98,30,1593,377,27823,-100.2711108,25.61360694,99
98,39,27705,25348,27823,-100.2749107,25.64663952,99
98,34,27705,25348,27823,-100.3564371,25.69370457,99
98,32,27705,25348,27823,-100.334293,25.6678556,99
98,24,27705,25348,27823,-100.334293,25.6678556,99
98,68,27705,25348,27823,-100.3355484,25.6701355,99
98,24,27705,25348,27823,-100.2620355,25.6891152,99
98,7,27705,25348,27823,-100.3973231,25.76509471,99
98,4,1593,377,27823,-100.3973231,25.76509471,99
98,11,27705,25348,27823,-100.2723629,25.63239785,99
98,11,27705,25348,27823,-100.291693,25.667014,99
98,27,27705,25348,27823,-100.2745856,25.64495377,99
97,29,27705,25348,27823,-100.3583327,25.71988411,97
97,56,27705,25348,27823,-100.3649627,25.70116786,97
97,102,27705,25348,27823,-100.3571927,25.6971013,97
97,30,27705,25348,27823,-100.3627125,25.71407329,97
97,33,2246,2246,27823,-100.3973231,25.76509471,97
97,9,27705,25348,27823,-100.2801781,25.6318402,97
97,39,27705,25348,27823,-100.3608923,25.75169057,97
97,41,27705,25348,27823,-100.3973231,25.76509471,97
97,59,27705,25348,27823,-100.3611527,25.70099695,97
97,52,27705,25348,27823,-100.3212364,25.72845451,97
97,61,27705,25348,27823,-100.3167652,25.69233468,97
97,25,27705,25348,27823,-100.2813663,25.7027383,97
97,90,27705,25348,27823,-100.2873562,25.68371354,97
97,35,1593,377,27823,-100.3141543,25.67791692,97
97,14,27705,25348,27823,-100.2871766,25.67313655,97
97,27,27705,25348,27823,-100.3053943,25.63374571,97
97,27,27705,25348,27823,-100.3053943,25.63374571,97
97,30,27705,25348,27823,-100.2989863,25.6823621,97
97,45,2246,2246,27823,-100.287221,25.701101,97
97,72,27705,25348,27823,-100.3228386,25.68587755,97
97,74,27705,25348,27823,-100.3000725,25.66578132,97
97,118,27705,25348,27823,-100.2990401,25.66615258,97
97,34,27705,25348,27823,-100.31199,25.66382,97
97,25,27705,25348,27823,-100.3329657,25.67281491,97
97,48,27705,25348,27823,-100.3188992,25.67142522,97
97,20,27705,25348,27823,-100.3526568,25.67291483,97
97,38,27705,25348,27823,-100.2770392,25.64334897,97
97,79,27705,25348,27823,-100.2949985,25.62734523,97
97,74,27705,25348,27823,-100.2318325,25.56094203,97
97,33,27705,25348,27823,-100.3432802,25.72602329,97
97,31,27705,25348,27823,-100.3247922,25.72496535,97
97,34,27705,25348,27823,-100.3656174,25.70152894,97
97,29,27705,25348,27823,-100.377269,25.71207548,97
97,27,27705,25348,27823,-100.3839382,25.74539808,97
97,90,27705,25348,27823,-100.3084273,25.67640555,97
97,53,27705,25348,27823,-100.2930159,25.68594962,97
97,68,27705,25348,27823,-100.3513758,25.69288733,97
97,56,27705,25348,27823,-100.3512648,25.69694523,97
97,37,27705,25348,27823,-100.2922704,25.63823577,97
97,39,27705,25348,27823,-100.3246686,25.69028117,97
97,41,2246,2246,27823,-100.3170486,25.7180641,97
97,45,27705,25348,27823,-100.3834121,25.7410001,97
97,97,27705,25348,27823,-100.3571927,25.6971013,97
97,31,27705,25348,27823,-100.3730546,25.73847652,97
97,45,27705,25348,27823,-100.3512213,25.70485159,97
97,24,2246,2246,27823,-100.364438,25.675231,97
97,61,27705,25348,27823,-100.3955815,25.72970323,97
97,22,1593,377,27823,-100.336248,25.659457,97
97,20,27705,25348,27823,-100.3502533,25.71115988,97
97,124,27705,25348,27823,-100.3502784,25.70972277,97
97,33,27705,25348,27823,-100.3217908,25.72775972,97
97,30,2246,2246,27823,-100.2681787,25.70570252,97
97,61,27705,25348,27823,-100.3044309,25.68481997,97
97,18,1593,377,27823,-100.2772844,25.70815326,97
97,70,27705,25348,27823,-100.2770392,25.64334897,97
97,22,27705,25348,27823,-100.3805529,25.71412178,97
97,57,27705,25348,27823,-100.4006722,25.73363809,97
97,27,27705,25348,27823,-100.2869761,25.638058,97
97,29,27705,25348,27823,-100.3512838,25.69487896,97
97,90,27705,25348,27823,-100.3434904,25.69633286,97
97,68,27705,25348,27823,-100.2627059,25.59759058,97
97,39,27705,25348,27823,-100.3451065,25.68427178,97
97,56,27705,25348,27823,-100.2685651,25.60667038,97
97,38,27705,25348,27823,-100.334293,25.6678556,97
97,42,27705,25348,27823,-100.3248116,25.66425753,97
97,68,27705,25348,27823,-100.3512213,25.70485159,97
97,36,27705,25348,27823,-100.3097103,25.66764889,97
97,107,27705,25348,27823,-100.3277699,25.66474753,97
97,15,27705,25348,27823,-100.3183473,25.675738,97
97,23,27705,25348,27823,-100.341518,25.686262,97
97,25,27705,25348,27823,-100.3330063,25.73444085,97
97,25,1593,377,27823,-100.3325447,25.72991574,97
97,68,27705,25348,27823,-100.3512213,25.70485159,97
97,114,27705,25348,27823,-100.3526568,25.67291483,97
97,43,27705,25348,27823,-100.3295684,25.71830542,97
97,33,27705,25348,27823,-100.367847,25.67186849,97
97,33,27705,25348,27823,-100.3235264,25.74214831,97
97,114,2246,2246,27823,-100.2773093,25.62718334,97
97,45,27705,25348,27823,-100.2888419,25.64721051,97
97,104,27705,25348,27823,-100.3336847,25.66575239,97
97,36,27705,25348,27823,-100.3011831,25.63137463,97
97,104,27705,25348,27823,-100.35165,25.688279,97
97,82,27705,25348,27823,-100.3512648,25.69694523,97
97,124,2246,2246,27823,-100.2857524,25.64119476,97
97,38,27705,25348,27823,-100.339276,25.71970382,97
97,57,27705,25348,27823,-100.366657,25.70890285,97
97,23,27705,25348,27823,-100.3314508,25.67894276,97
97,47,27705,25348,27823,-100.3156541,25.67368623,97
97,31,27705,25348,27823,-100.29522,25.69469068,97
97,26,27705,25348,27823,-100.2842,25.706342,97
97,21,27705,25348,27823,-100.3512213,25.70485159,97
97,29,2246,2246,27823,-100.3033498,25.70402798,97
97,68,27705,25348,27823,-100.3526568,25.67291483,97
97,39,27705,25348,27823,-100.2864444,25.70477548,97
97,64,27705,25348,27823,-100.3211152,25.66350541,97
97,22,27705,25348,27823,-100.3323285,25.67554472,97
97,30,27705,25348,27823,-100.4006063,25.79306465,97
85,30,27705,25348,27823,-100.3606115,25.72147319,85
85,4,27705,25348,27823,-100.2732993,25.68095366,85
85,127,27705,25348,27823,-100.2972572,25.66267729,85
85,12,27705,25348,27823,-100.2699509,25.60862349,85
85,14,27705,25348,27823,-100.2826626,25.67250975,85
85,13,27705,25348,27823,-100.3574604,25.7191752,85
85,8,27705,25348,27823,-100.3698384,25.67313092,85
85,15,27705,25348,27823,-100.2990999,25.68152402,85
85,41,27705,25348,27823,-100.4109245,25.76559415,85
85,13,27705,25348,27823,-100.2615189,25.68305915,85
85,53,27705,25348,27823,-100.3513002,25.69422345,85
85,41,27705,25348,27823,-100.321676,25.697438,85
85,41,27705,25348,27823,-100.3371494,25.68651426,85
85,34,27705,25348,27823,-100.2971124,25.68213979,85
85,15,27705,25348,27823,-100.4018126,25.75920731,85
85,31,27705,25348,27823,-100.3813977,25.774913,85
85,58,27705,25348,27823,-100.3108219,25.67501915,85
85,23,27705,25348,27823,-100.3756382,25.67424468,85
85,68,27705,25348,27823,-100.3516575,25.68814746,85
85,56,27705,25348,27823,-100.3488065,25.6969116,85
85,19,27705,25348,27823,-100.2984939,25.66849707,85
85,20,27705,25348,27823,-100.3491314,25.67274076,85
85,88,27705,25348,27823,-100.3526568,25.67291483,85
85,28,27705,25348,27823,-100.3437159,25.69470288,85
85,22,27705,25348,27823,-100.3001,25.6568313,85
85,26,27705,25348,27823,-100.3514486,25.69161027,85
85,20,27705,25348,27823,-100.2943619,25.687164,85
85,57,27705,25348,27823,-100.2706994,25.61105971,85
85,63,27705,25348,27823,-100.2846465,25.63916232,85
85,64,27705,25348,27823,-100.2834113,25.63718009,85
85,98,27705,25348,27823,-100.3167929,25.68989075,85
85,25,27705,25348,27823,-100.2683517,25.68577803,85
85,21,27705,25348,27823,-100.35165,25.688279,85
85,57,27705,25348,27823,-100.3227461,25.68683348,85
85,32,27705,25348,27823,-100.2894616,25.68372663,85
85,33,27705,25348,27823,-100.3055025,25.66246691,85
85,47,27705,25348,27823,-100.3179912,25.66299943,85
85,42,27705,25348,27823,-100.366692,25.751389,85
85,15,27705,25348,27823,-100.3672911,25.70260311,85
85,114,27705,25348,27823,-100.3305843,25.72275576,85
85,32,27705,25348,27823,-100.3106968,25.68112125,85
85,27,2246,2246,27823,-100.2998147,25.6173709,85
85,68,2246,2246,27823,-100.3053943,25.63374571,85
85,114,27705,25348,27823,-100.3350618,25.66498983,85
85,61,1593,377,27823,-100.3132106,25.67693695,85
85,25,1593,377,27823,-100.314784,25.67360172,85
85,29,27705,25348,27823,-100.3732356,25.70823083,85
85,22,27705,25348,27823,-100.3802258,25.69618854,85
85,96,27705,25348,27823,-100.3305843,25.72275576,85
85,25,27705,25348,27823,-100.3329214,25.73356419,85
85,34,27705,25348,27823,-100.3317,25.67804947,85
85,28,27705,25348,27823,-100.3512648,25.69694523,85
85,46,27705,25348,27823,-100.355598,25.71804622,85
85,28,27705,25348,27823,-100.3260106,25.70204906,85
85,34,27705,25348,27823,-100.3510155,25.7013724,85
85,27,27705,25348,27823,-100.355598,25.71804622,85
85,34,27705,25348,27823,-100.2937352,25.62650018,85
85,45,27705,25348,27823,-100.2807183,25.61824054,85
85,34,27705,25348,27823,-100.344575,25.68823285,85
85,27,27705,25348,27823,-100.2900589,25.6630452,85
85,25,27705,25348,27823,-100.3532378,25.71658445,85
85,96,27705,25348,27823,-100.303585,25.667545,85
85,40,1593,377,27823,-100.3166093,25.66470965,85
85,25,27705,25348,27823,-100.3196203,25.66539192,85
85,33,27705,25348,27823,-100.2969337,25.65874302,85
85,27,27705,25348,27823,-100.2925296,25.70380372,85
85,52,27705,25348,27823,-100.2738788,25.64298583,85
85,44,27705,25348,27823,-100.324189,25.7072848,85
85,36,27705,25348,27823,-100.3104962,25.69786415,85
85,28,27705,25348,27823,-100.3048881,25.63586454,85
85,32,27705,25348,27823,-100.3098807,25.65771998,85
85,29,27705,25348,27823,-100.3197457,25.66684925,85
85,27,27705,25348,27823,-100.3041279,25.66656129,85
85,8,27705,25348,27823,-100.2922008,25.6315404,85
85,28,27705,25348,27823,-100.3442745,25.69037654,85
85,34,27705,25348,27823,-100.3805529,25.71412178,85
85,74,27705,25348,27823,-100.380594,25.773814,85
85,19,2246,2246,27823,-100.2605862,25.59416976,85
85,7,27705,25348,27823,-100.2883004,25.6468952,85
85,5,27705,25348,27823,-100.364736,25.75210943,85
85,5,27705,25348,27823,-100.2863974,25.63339883,85
85,20,2246,2246,27823,-100.3035119,25.69431009,85
85,14,27705,25348,27823,-100.2949787,25.68953578,85
85,12,27705,25348,27823,-100.4110209,25.7656412,85
85,24,27705,25348,27823,-100.3516575,25.68814746,85
101,22,27705,25348,27823,-100.379526,25.71317418,101
101,14,27705,25348,2269,-100.3870783,25.72056595,101
101,38,27705,25348,2269,-100.3299419,25.73839274,101
101,28,27705,25348,2269,-100.3526568,25.67291483,101
101,65,27705,25348,2269,-100.3437159,25.69470288,101
101,21,27705,25348,2269,-100.3512213,25.70485159,101
101,37,27705,25348,2269,-100.3123178,25.68381476,101
101,79,27705,25348,2269,-100.3802659,25.66993298,101
101,42,27705,25348,2269,-100.2662261,25.60240054,101
101,82,27705,25348,27823,-100.3276767,25.68468174,101
101,18,27705,25348,2269,-100.2843653,25.66806643,101
101,19,27705,25348,2269,-100.3053943,25.63374571,101
101,41,27705,25348,2269,-100.2994813,25.63360752,101
101,83,27705,25348,2269,-100.3754205,25.71033849,101
101,18,27705,25348,2269,-100.3779598,25.7115937,101
101,26,27705,25348,2269,-100.3512213,25.70485159,101
101,26,27705,25348,2269,-100.3136121,25.66939868,101
101,65,2246,2246,2269,-100.3139498,25.6642084,101
101,18,27705,25348,2269,-100.2843653,25.66806643,101
101,18,27705,25348,2269,-100.2843653,25.66806643,101
101,59,27705,25348,2269,-100.2706994,25.61105971,101
101,15,27705,25348,2269,-100.2701997,25.60909326,101
101,31,27705,25348,2269,-100.3358036,25.66129889,101
101,18,27705,25348,2269,-100.2843653,25.66806643,101
101,22,27705,25348,2269,-100.3594687,25.67267572,101
101,30,27705,25348,2269,-100.2996638,25.6542761,101
101,9,27705,25348,2269,-100.2984939,25.66849707,101
101,35,1593,377,27823,-100.3125192,25.68219446,101
101,17,27705,25348,27823,-100.3142701,25.67704043,101
101,11,27705,25348,2269,-100.3123178,25.68381476,101
101,14,27705,25348,2269,-100.2984939,25.66849707,101
101,26,27705,25348,2269,-100.3300157,25.6640808,101
101,6,2246,2246,2269,-100.2771755,25.65297377,101
101,27,27705,25348,2269,-100.428075,25.74926122,101
101,34,27705,25348,2269,-100.4205644,25.74391576,101
101,4,27705,25348,2269,-100.3560209,25.68377851,101
101,41,27705,25348,2269,-100.3569425,25.69497154,101
101,48,27705,25348,2269,-100.3628705,25.69912402,101
101,35,27705,25348,2269,-100.3756382,25.67424468,101
101,16,2246,2246,27823,-100.3023144,25.7066349,101
101,35,27705,25348,27823,-100.3512213,25.70485159,101
101,74,27705,25348,2269,-100.3170185,25.72897862,101
101,8,2246,2246,2269,-100.3790252,25.79041985,101
101,17,27705,25348,2269,-100.3988435,25.7318986,101
101,33,27705,25348,2269,-100.3697113,25.70490423,101
101,28,1593,377,2269,-100.3430049,25.6996171,101
101,56,27705,25348,2269,-100.2683597,25.68641672,101
101,30,27705,25348,2269,-100.3622082,25.7121046,101
101,32,27705,25348,2269,-100.3564371,25.69370457,101
101,49,27705,25348,27823,-100.2974579,25.67962523,101
101,25,27705,25348,2269,-100.3886943,25.74586612,101
101,31,1593,377,2269,-100.3466744,25.73125686,101
101,41,27705,25348,2269,-100.4040338,25.75483894,101
101,27,27705,25348,2269,-100.3102692,25.71851923,101
101,10,1593,377,2269,-100.2776647,25.68313862,101
101,38,27705,25348,2269,-100.3536501,25.69427145,101
101,10,27705,25348,2269,-100.3130657,25.71068322,101
101,31,27705,25348,2269,-100.3572686,25.6962796,101
101,34,27705,25348,2269,-100.2985639,25.70389119,101
101,29,27705,25348,2269,-100.3204702,25.666988,101
101,29,2246,2246,27823,-100.3302543,25.68719625,101
101,42,27705,25348,2269,-100.3803002,25.67361982,101
101,25,27705,25348,2269,-100.3424579,25.66960429,101
101,51,27705,25348,27823,-100.3180228,25.68445578,101
101,98,27705,25348,2269,-100.3052387,25.65597857,101
101,39,27705,25348,2269,-100.2856126,25.62135172,101
101,13,1593,377,2269,-100.2873368,25.68218734,101
101,23,27705,25348,2269,-100.3516575,25.68814746,101
101,38,27705,25348,2269,-100.3526568,25.67291483,101
101,30,27705,25348,2269,-100.2949985,25.62734523,101
101,20,27705,25348,2269,-100.2583084,25.58770255,101
101,45,1593,377,2269,-100.2894967,25.67446172,101
101,27,27705,25348,2269,-100.299686,25.66310726,101
101,35,2246,2246,2269,-100.2939522,25.66760398,101
101,12,27705,25348,27823,-100.2566603,25.58508372,101
101,68,27705,25348,27823,-100.3033139,25.66382532,101
101,68,27705,25348,27823,-100.3033139,25.66382532,101
101,25,27705,25348,2269,-100.2956144,25.65662202,101
101,28,27705,25348,2269,-100.2972572,25.66267729,101
101,28,2246,2246,2269,-100.3275643,25.69953535,101
101,12,1593,377,2269,-100.4008265,25.7795051,101
101,82,27705,25348,2269,-100.3477673,25.67128474,101
101,22,27705,25348,2269,-100.2751989,25.6599712,101
101,45,27705,25348,2269,-100.296457,25.679508,101
101,30,27705,25348,2269,-100.3341207,25.66391196,101
101,28,27705,25348,27823,-100.4066839,25.76271668,101
101,28,27705,25348,2269,-100.3548766,25.69132603,101
101,38,27705,25348,27823,-100.3250365,25.69782577,101
101,26,27705,25348,27823,-100.3133553,25.68391878,101
101,5,1593,377,2269,-100.3191722,25.67672983,101
101,41,27705,25348,27823,-100.3534322,25.67073564,101
101,12,27705,25348,2269,-100.3880102,25.7211191,101
101,38,27705,25348,2269,-100.3460404,25.66513967,101
101,16,27705,25348,2269,-100.3945742,25.73251926,101
101,14,27705,25348,27823,-100.3090801,25.67079762,101
101,30,27705,25348,27823,-100.3163888,25.70136502,101
101,3,27705,25348,2269,-100.3615772,25.71575762,101
101,17,27705,25348,2269,-100.350051,25.734312,101
